f_m1_other_55_64, f_m1_bicycle_tot, f_m1_carasdriv_tot, m_m2_bustot_25_34, f_m1_tot_m1_45_54, m_mt_ns_tot, m_m2_other_m2_tot, f_m1_caraspas_25_34, f_m1_carasdriv_15_24, f_m1_bus_65_74, m_m3_trn_and_2_oth_ms_55_64, m_m3_bus2othms_ex_tn_75ov, m_m3_tot_m3_35_44, m_tot_55_64, f_m1_caraspas_15_24, m_wkd_at_home_65_74, f_m1_bicycle_35_44, f_m1_carasdriv_25_34, f_m1_wlkonly_25_34, f_m1_tram_inc_lr_75ov, f_m1_taxi_75ov, f_m2_trnbus_45_54, f_m1_bus_25_34, m_m3_other_m3_tot, f_m1_mbikescoot_55_64, m_did_not_go_to_work_65_74, m_m2_tot_m2_25_34, m_m3_bus2othms_ex_tn_tot, f_m1_carasdriv_75ov, m_m2_other_m2_75ov, f_m1_tram_inc_lr_tot, f_m2_trnbus_65_74, m_m2_bustot_45_54, m_wkd_at_home_75ov, f_m1_train_65_74, f_m2_trnbus_55_64, f_m1_bicycle_25_34, m_m3_trn_and_2_oth_ms_45_54, m_tot_65_74, m_m2_bustot_75ov, f_m1_wlkonly_45_54, f_m1_mbikescoot_75ov, m_did_not_go_to_work_15_24, f_m1_ferry_15_24, f_m1_other_65_74, f_m1_mbikescoot_25_34, m_did_not_go_to_work_35_44, m_m2_other_m2_35_44, f_m2_trnbus_35_44, m_m3_other_m3_65_74, m_tot_tot, f_m1_other_15_24, f_m1_mbikescoot_65_74, m_tot_75ov, m_m3_tot_m3_25_34, f_m1_tram_inc_lr_35_44, m_m2_tot_m2_75ov, m_m3_other_m3_75ov, f_m1_bicycle_15_24, m_m3_bus2othms_ex_tn_45_54, f_m1_carasdriv_65_74, m_m3_trn_and_2_oth_ms_75ov, m_wkd_at_home_tot, f_m1_other_75ov, m_m2_tot_m2_45_54, f_m1_carasdriv_45_54, f_m1_ferry_75ov, m_m3_other_m3_25_34, f_m1_truck_35_44, m_m3_bus2othms_ex_tn_15_24, m_did_not_go_to_work_tot, m_m2_other_m2_25_34, f_m1_wlkonly_15_24, f_m1_mbikescoot_35_44, f_m1_tot_m1_35_44, m_m3_tot_m3_tot, m_m2_bustot_tot, f_m1_tram_inc_lr_65_74, f_m1_other_25_34, m_m3_other_m3_45_54, f_m1_taxi_15_24, f_m1_truck_15_24, sa2_name16, m_mt_ns_25_34, m_m3_bus2othms_ex_tn_55_64, f_m1_bicycle_75ov, m_wkd_at_home_35_44, f_m1_truck_tot, m_tot_15_24, m_wkd_at_home_55_64, m_m2_tot_m2_35_44, m_m3_tot_m3_15_24, f_m1_truck_25_34, m_m3_other_m3_55_64, f_m1_other_45_54, f_m1_ferry_tot, m_wkd_at_home_15_24, m_did_not_go_to_work_25_34, m_m3_bus2othms_ex_tn_65_74, m_mt_ns_35_44, f_m1_caraspas_35_44, f_m1_taxi_55_64, m_m2_tot_m2_55_64, f_m1_tot_m1_65_74, f_m1_other_35_44, f_m1_bicycle_65_74, f_m1_ferry_65_74, f_m1_wlkonly_75ov, m_m2_other_m2_15_24, m_m2_tot_m2_15_24, f_m1_bus_45_54, f_m1_tram_inc_lr_55_64, m_did_not_go_to_work_75ov, m_mt_ns_75ov, f_m1_taxi_25_34, f_m1_bicycle_55_64, f_m1_caraspas_tot, f_m1_ferry_45_54, f_m1_train_45_54, f_m1_carasdriv_35_44, f_m1_train_75ov, f_m2_trnbus_15_24, f_m1_carasdriv_55_64, m_m2_bustot_35_44, f_m1_tram_inc_lr_25_34, f_m1_taxi_tot, m_tot_25_34, m_m3_tot_m3_75ov, f_m1_taxi_35_44, m_m3_other_m3_35_44, f_m1_tot_m1_tot, f_m1_truck_65_74, f_m1_bicycle_45_54, f_m1_tram_inc_lr_15_24, m_wkd_at_home_25_34, f_m1_train_25_34, f_m1_bus_35_44, f_m1_train_15_24, f_m1_other_tot, f_m1_bus_55_64, f_m2_trnbus_tot, m_m3_tot_m3_65_74, f_m1_caraspas_75ov, m_mt_ns_55_64, f_m1_truck_45_54, f_m2_trnbus_75ov, m_m2_tot_m2_tot, f_m1_taxi_65_74, f_m1_ferry_35_44, f_m1_caraspas_65_74, f_m1_tot_m1_55_64, f_m1_tot_m1_25_34, f_m1_mbikescoot_45_54, m_did_not_go_to_work_55_64, m_m2_bustot_55_64, m_m3_trn_and_2_oth_ms_15_24, m_mt_ns_45_54, f_m1_train_tot, m_m2_other_m2_55_64, f_m1_tram_inc_lr_45_54, m_m3_tot_m3_45_54, f_m1_bus_tot, f_m1_wlkonly_tot, m_tot_45_54, f_m1_bus_75ov, f_m1_wlkonly_55_64, f_m1_train_35_44, f_m1_wlkonly_65_74, m_m2_bustot_15_24, sa2_main16, m_m3_bus2othms_ex_tn_35_44, f_m1_truck_55_64, m_m2_other_m2_65_74, m_m3_trn_and_2_oth_ms_25_34, m_m3_trn_and_2_oth_ms_tot, m_m3_other_m3_15_24, f_m1_tot_m1_75ov, f_m1_caraspas_55_64, m_did_not_go_to_work_45_54, m_m2_other_m2_45_54, f_m1_wlkonly_35_44, m_m2_tot_m2_65_74, m_mt_ns_15_24, f_m1_tot_m1_15_24, f_m1_taxi_45_54, f_m1_caraspas_45_54, f_m2_trnbus_25_34, f_m1_bus_15_24, m_m3_trn_and_2_oth_ms_35_44, m_mt_ns_65_74, f_m1_train_55_64, m_m3_tot_m3_55_64, m_tot_35_44, m_m3_bus2othms_ex_tn_25_34, m_m2_bustot_65_74, f_m1_ferry_55_64, m_m3_trn_and_2_oth_ms_65_74, f_m1_ferry_25_34, f_m1_truck_75ov, f_m1_mbikescoot_15_24, f_m1_mbikescoot_tot, m_wkd_at_home_45_54
0,0,381,0,116,3,0,0,53,0,0,0,0,88,11,4,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,8,0,0,0,6,0,0,0,485,0,0,0,0,0,0,0,0,0,9,0,16,0,0,105,0,0,0,0,32,0,4,0,85,0,0,0,0,0,0,0,"Somerset",0,0,0,0,0,105,10,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,85,0,0,68,0,0,0,65,0,0,0,425,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,75,59,0,12,0,0,0,0,0,0,0,0,15,107,0,3,0,3,0,"604011081",0,0,0,0,0,0,0,0,9,0,0,0,0,75,0,7,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,7
3,9,617,0,179,11,3,11,103,0,0,0,0,150,23,23,0,92,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,6,0,0,0,0,70,0,9,0,14,0,0,0,11,0,0,0,754,0,0,12,0,0,0,0,0,0,10,0,132,0,0,154,0,0,0,0,60,0,11,0,154,0,0,0,0,0,0,0,"Golden Beach - Pelican Waters",6,0,0,27,0,93,25,0,0,0,0,0,0,4,9,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,54,0,0,131,0,0,126,0,0,0,120,0,0,0,727,0,3,0,5,0,0,0,9,0,0,0,0,3,0,0,3,0,0,0,140,111,0,12,0,0,0,0,0,0,0,4,35,175,0,5,0,4,0,"316021421",0,0,0,0,0,0,3,4,9,0,9,0,0,135,0,11,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,35
3,0,234,0,75,11,3,0,32,0,0,0,0,87,13,10,0,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,27,0,5,0,6,0,0,0,4,0,0,0,451,0,0,4,0,0,0,0,0,0,9,0,40,0,0,65,0,0,0,0,38,0,0,0,77,0,0,0,0,0,0,0,"Northern Beaches",0,0,0,3,3,65,8,0,0,0,0,0,0,3,10,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,64,0,0,29,0,0,0,69,0,0,0,286,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,3,0,0,0,38,37,3,3,0,0,3,0,0,0,0,0,20,89,0,6,0,0,0,"318021486",0,0,0,0,0,0,0,0,7,0,3,0,0,52,0,3,0,0,0,0,0,0,93,0,0,0,0,0,0,0,3,13
0,11,553,0,184,6,4,6,59,0,0,0,0,147,12,17,0,63,9,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,54,0,5,0,23,0,0,0,5,0,0,0,785,0,0,0,0,0,0,0,0,0,24,0,92,0,3,159,0,0,0,0,59,0,7,0,152,0,0,0,0,0,0,0,"Moffat Beach - Battery Hill",0,0,0,12,0,134,28,0,0,0,0,3,0,3,7,0,3,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,130,0,0,113,0,0,0,118,0,0,0,674,0,8,0,3,0,3,0,6,0,0,0,0,0,0,0,10,0,0,0,140,80,0,15,0,0,0,0,0,0,0,7,46,186,0,8,0,3,0,"316021422",0,0,0,0,0,0,0,19,6,4,5,0,0,87,0,13,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,25
0,20,1310,0,365,25,20,12,167,0,0,0,3,442,23,11,0,249,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,3,0,0,3,0,89,0,10,0,25,0,0,0,22,3,0,0,2941,0,0,7,0,0,0,0,0,0,34,0,115,0,4,341,0,0,0,0,140,6,10,0,331,3,3,0,0,0,0,0,"Parrearra - Warana",4,0,0,23,0,450,27,3,0,0,0,4,0,7,26,0,3,14,0,4,43,0,0,0,0,0,7,3,0,0,3,0,4,66,0,0,313,0,0,208,0,0,0,594,0,0,0,1451,0,3,0,4,0,0,0,8,4,3,0,0,3,0,0,24,0,0,4,227,271,0,24,0,0,6,0,3,0,0,18,27,700,0,3,0,0,3,"316021423",0,0,0,0,0,0,0,5,30,3,6,0,5,209,0,6,0,9,0,0,0,0,657,0,0,0,0,0,0,0,0,34
0,3,1226,0,388,22,10,12,166,0,0,0,0,327,52,10,3,191,4,0,0,0,0,3,0,6,3,0,3,0,0,0,0,0,0,0,0,0,59,0,13,0,43,0,0,0,19,0,0,0,1671,0,0,9,0,0,0,0,0,0,20,0,39,0,4,363,0,0,0,0,152,3,14,0,266,3,0,0,0,0,0,0,"Ulverstone",3,0,0,5,0,285,11,0,0,0,0,0,0,3,25,0,3,9,0,0,25,0,0,0,0,3,3,0,0,0,3,0,0,90,0,0,247,0,0,243,0,0,3,273,0,0,0,1401,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,0,0,0,269,216,0,28,0,0,4,0,0,0,0,13,61,432,0,19,0,0,0,"604011082",0,0,0,0,0,0,3,5,32,3,8,0,8,231,0,10,0,7,0,0,0,0,279,0,0,0,0,0,0,0,0,6
0,0,262,0,86,4,4,0,18,0,0,0,0,43,3,8,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,19,0,0,77,0,0,0,0,20,3,3,0,57,0,0,0,0,0,0,0,"West Ulverstone",0,0,0,3,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,50,0,0,81,0,0,0,30,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,89,29,0,4,0,0,0,0,0,0,0,0,11,45,0,4,0,3,0,"604011083",0,0,0,0,0,0,0,5,3,0,3,0,0,23,0,5,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3
0,17,1896,0,517,24,34,28,260,0,0,0,0,273,32,11,5,395,6,0,0,0,10,0,0,0,10,0,3,0,0,0,3,3,0,0,5,0,46,0,8,0,38,0,0,0,45,7,0,0,2298,0,0,7,0,0,0,0,0,0,21,0,71,0,8,480,0,0,0,0,162,10,4,3,518,0,5,0,0,0,0,0,"Wurtulla - Birtinya",3,0,0,11,0,305,23,11,0,0,0,0,0,3,33,0,4,22,0,3,31,0,0,0,0,4,11,3,0,0,0,0,0,114,0,0,482,0,0,250,0,0,0,564,0,0,0,2082,0,3,0,3,0,0,0,4,0,0,0,0,3,0,0,43,0,0,10,268,442,0,24,0,0,3,0,3,0,0,22,24,526,0,4,0,0,3,"316021424",0,0,0,0,0,0,3,8,27,3,0,0,8,308,0,15,0,10,0,0,0,0,581,0,0,0,0,0,0,0,3,17
0,3,362,0,88,3,3,5,86,0,0,0,0,43,18,3,0,67,10,0,0,0,10,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,0,0,0,0,0,0,393,0,0,3,0,0,0,0,0,0,17,0,10,0,0,78,0,0,0,0,39,0,4,0,86,0,0,0,0,0,0,0,"Macquarie",3,0,0,0,0,92,0,0,0,0,0,0,0,0,9,0,0,7,0,0,17,0,0,0,0,3,3,0,0,0,0,0,0,36,0,0,77,0,0,35,0,0,0,116,0,0,0,434,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,47,94,0,3,0,0,0,0,0,0,0,18,18,59,0,4,0,0,0,"801011020",0,0,0,0,0,0,3,3,3,0,0,0,0,109,0,8,0,5,0,0,0,0,64,0,0,0,0,0,0,0,0,3
0,3,581,3,191,13,4,4,72,0,0,0,0,191,26,7,0,107,3,0,0,0,0,0,0,9,4,0,0,0,0,0,0,5,0,0,0,0,40,0,11,0,20,0,0,0,8,0,0,0,974,0,0,11,0,0,0,0,0,0,14,0,43,0,0,158,0,0,0,0,83,0,3,0,139,0,4,0,0,0,0,0,"Wynyard",3,0,0,3,0,147,8,0,0,0,0,0,0,0,11,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,124,0,0,105,0,0,7,188,0,0,0,698,0,0,0,0,5,4,3,3,0,0,0,0,5,0,0,11,0,0,0,126,121,0,21,0,0,3,16,0,0,0,4,29,216,0,6,3,0,0,"604011084",0,0,0,0,0,0,0,9,10,0,3,0,5,113,3,9,0,3,0,0,0,0,177,0,0,0,0,0,0,0,0,8
0,19,996,0,286,14,9,17,151,0,0,0,0,247,56,21,4,172,11,0,0,0,5,0,0,8,3,0,0,0,0,0,0,4,0,0,0,0,64,0,26,0,35,0,0,0,18,5,0,0,1382,3,0,7,0,0,0,0,0,0,11,0,191,0,3,239,0,0,0,0,114,3,12,0,295,0,3,0,0,0,0,0,"Coolum Beach",4,0,0,51,0,241,32,5,0,0,0,3,0,0,25,0,4,13,0,5,20,4,0,0,0,0,3,0,0,0,0,0,8,100,0,0,257,0,0,167,0,0,0,221,0,0,0,1231,0,7,0,16,0,9,0,10,0,0,0,0,0,0,0,18,0,0,3,195,203,0,15,0,0,4,0,0,0,0,34,76,282,0,12,0,3,3,"316031425",0,0,0,0,0,0,0,3,14,0,12,0,5,241,0,8,0,18,0,0,0,0,320,0,0,0,0,0,0,0,0,67
3,8,2818,0,857,34,27,30,380,0,0,0,0,541,154,10,0,501,30,0,0,0,3,0,0,16,8,0,6,0,0,0,0,6,0,0,0,0,124,0,30,0,90,0,0,0,27,4,0,0,2894,0,0,24,0,0,0,0,0,0,69,0,61,0,6,780,0,0,0,0,253,8,40,0,704,0,0,0,0,0,6,0,"Devonport",9,0,0,11,0,516,12,3,0,0,0,0,0,0,37,0,3,31,0,5,83,0,0,0,0,8,8,0,0,4,4,0,0,295,0,0,639,0,0,435,0,0,11,532,0,3,0,3315,0,0,0,4,0,4,0,11,0,0,0,0,3,0,0,26,0,0,4,504,572,0,46,0,0,8,0,5,0,0,15,149,576,0,24,0,3,0,"604021085",0,0,0,0,0,0,9,30,31,6,25,0,6,594,3,38,0,3,0,4,0,0,583,0,0,0,0,0,0,0,5,15
0,16,1287,3,321,12,11,15,298,0,0,0,0,358,55,17,0,248,11,0,0,0,10,3,0,16,6,0,0,0,0,0,0,6,0,0,4,0,102,0,20,0,41,0,0,0,29,3,0,0,1899,3,0,15,0,0,0,0,10,0,25,0,145,0,0,276,0,0,0,0,191,4,18,0,281,3,3,0,4,0,0,0,"Marcoola - Mudjimba",0,0,0,25,0,297,44,3,0,0,0,0,0,0,41,0,4,10,0,0,27,4,0,0,0,0,0,6,0,0,0,0,0,102,0,0,254,0,0,192,0,0,0,323,0,0,0,1545,0,8,0,7,0,3,0,14,0,0,0,0,0,0,0,10,0,0,0,215,291,0,38,0,0,3,0,0,0,0,51,71,425,0,9,0,4,0,"316031426",0,0,0,0,0,0,0,10,23,0,11,0,3,405,0,15,0,32,0,0,0,0,375,0,0,0,0,0,0,0,0,48
3,49,6555,11,1782,62,59,76,1069,3,0,0,0,1193,209,29,4,1265,59,0,0,0,38,4,0,30,22,3,5,0,0,0,3,8,0,0,14,0,273,0,44,0,165,0,3,0,57,9,0,0,7367,4,0,29,3,0,0,0,15,0,124,0,201,0,14,1632,0,0,3,0,489,12,38,3,1585,11,26,0,4,0,4,0,"Maroochydore - Kuluin",14,0,0,36,3,1281,51,14,0,0,0,0,0,8,88,0,8,51,0,9,158,10,0,0,0,16,31,22,0,7,5,0,6,489,0,0,1455,0,3,1004,3,0,12,1438,0,0,0,7558,0,9,0,23,0,19,0,27,15,9,0,0,5,0,0,94,0,0,12,1143,1461,0,85,0,0,12,3,8,0,3,176,237,1543,0,40,0,13,16,"316031427",0,0,3,0,0,0,3,70,65,12,43,3,10,1420,4,72,4,76,0,6,0,0,1602,3,0,0,0,0,0,0,5,48
3,25,1853,0,484,18,16,33,358,0,0,0,0,336,100,33,3,400,20,0,0,0,11,0,0,12,3,0,0,0,0,0,0,6,0,0,8,0,135,0,30,0,75,0,0,0,31,5,0,0,2385,0,0,14,3,0,0,0,13,0,46,0,153,0,9,406,0,0,0,3,194,0,33,0,418,3,7,0,0,0,0,0,"Mooloolaba - Alexandra Headland",0,0,0,22,0,493,51,3,3,0,0,4,0,0,28,0,4,19,0,0,53,0,0,0,0,4,9,10,0,4,0,0,0,198,0,0,381,0,0,269,0,0,0,504,0,0,0,2263,0,0,0,13,0,5,0,11,10,0,0,0,0,0,0,24,0,0,7,321,471,0,26,0,0,0,0,0,0,0,63,117,404,0,16,0,3,6,"316031428",0,0,0,0,0,0,3,17,19,9,8,0,3,515,0,28,0,17,0,3,0,0,496,0,0,0,0,0,0,0,0,28
6,21,1628,0,483,18,6,21,245,3,0,0,0,275,72,29,7,287,16,0,0,0,18,0,5,12,0,0,0,0,0,0,0,7,0,0,4,0,113,0,11,0,47,0,0,4,30,3,0,0,1858,0,3,17,0,0,0,0,3,0,51,0,140,0,0,421,0,0,0,0,164,0,10,7,414,0,6,0,0,0,3,0,"Noosa Heads",0,0,0,24,0,332,35,3,0,0,0,0,0,3,30,0,8,14,0,0,56,7,0,0,0,4,8,13,0,5,0,0,3,153,0,0,368,0,0,258,0,0,3,351,0,0,0,1978,0,0,0,11,0,9,0,16,3,0,0,0,0,0,0,14,0,0,4,300,360,0,18,0,0,3,0,0,0,0,77,67,367,0,11,0,0,3,"316051434",0,0,0,0,0,0,0,17,19,0,9,0,3,359,0,25,0,25,0,4,0,0,411,0,0,0,0,0,0,0,18,31
3,15,2580,0,785,27,20,26,324,0,0,0,0,599,116,31,0,414,7,0,0,0,12,0,0,20,3,4,3,0,0,0,0,6,0,0,3,0,181,0,18,0,86,0,0,8,32,3,0,0,3313,0,0,33,0,0,0,0,0,0,69,0,167,0,7,732,0,0,0,4,242,3,9,6,629,3,11,0,0,0,0,0,"Noosaville",3,0,0,22,0,569,47,3,4,0,0,3,0,0,24,0,5,25,0,4,81,3,0,0,0,0,5,6,0,0,0,0,9,223,0,0,581,0,0,450,0,0,0,496,0,0,0,2977,0,3,0,3,3,3,0,19,5,0,0,0,6,0,0,28,0,0,7,518,471,0,36,0,0,5,3,4,0,0,62,65,737,0,24,0,0,8,"316051435",0,0,0,0,0,0,3,28,44,9,15,0,3,481,0,21,0,37,0,3,0,0,701,0,0,0,0,0,0,0,11,49
0,3,1445,0,407,22,21,24,185,0,0,0,0,510,31,6,0,277,11,0,0,0,3,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,138,0,11,0,42,0,0,0,34,3,0,0,3184,0,0,13,0,0,0,0,0,0,50,0,42,0,7,378,0,0,0,0,198,5,11,0,326,0,3,0,0,0,0,0,"Drayton - Harristown",3,0,0,10,4,432,10,5,0,3,0,0,0,5,31,0,3,18,0,5,55,0,0,0,0,3,3,0,0,3,0,0,0,110,0,0,304,0,0,251,0,0,3,752,0,0,0,1607,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,21,0,0,3,277,314,0,35,0,0,4,0,0,0,0,3,39,682,0,10,0,0,0,"317011447",0,0,0,0,0,0,5,10,36,7,3,0,9,225,0,22,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,8
0,0,92,0,17,3,0,8,19,0,0,0,0,8,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,10,0,3,0,31,0,0,0,0,0,0,0,"Scullin",0,0,0,7,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,26,0,0,7,0,0,0,15,0,0,0,120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0,0,3,6,17,0,0,0,0,0,"801011024",0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
0,0,495,0,163,17,5,5,47,0,0,0,0,187,12,9,0,93,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,55,0,4,0,12,0,0,0,26,0,0,0,939,3,0,4,0,0,0,0,0,0,13,0,25,0,0,146,0,0,0,0,122,0,0,0,112,0,0,0,3,0,0,0,"East Devonport",0,0,0,0,0,106,8,0,0,0,0,0,3,0,22,0,0,3,0,0,13,0,0,0,0,3,3,0,0,0,0,0,0,39,0,0,107,0,0,93,0,0,0,163,0,0,0,570,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,108,110,0,25,0,0,9,0,0,0,0,3,22,246,0,3,0,0,0,"604021086",0,0,0,0,0,0,0,10,31,0,3,0,3,59,0,11,0,3,0,0,0,0,179,0,0,0,0,0,0,0,0,3
0,3,416,0,162,12,3,4,35,0,0,0,0,145,20,27,0,53,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,0,8,0,12,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,8,0,151,0,0,147,0,0,0,0,41,4,4,0,113,0,0,0,0,0,0,0,"Sunshine Beach",3,0,0,22,0,71,51,0,0,0,0,0,0,3,3,0,3,3,0,0,8,5,0,0,0,0,0,3,0,0,0,0,0,37,0,0,94,0,0,79,0,0,0,79,0,0,0,504,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,3,0,0,4,85,71,0,7,0,0,3,0,0,0,0,5,30,192,0,7,0,0,0,"316051437",0,0,0,0,0,0,0,3,17,0,4,0,0,63,0,6,0,4,0,0,0,0,113,0,0,0,0,0,0,0,0,41
0,3,913,0,263,21,0,6,94,0,0,0,0,168,31,13,0,165,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,47,0,11,0,13,0,0,0,4,0,0,0,857,0,0,8,0,0,0,0,0,0,26,0,37,0,0,240,0,0,0,0,67,0,7,0,205,0,0,0,0,0,0,0,"Latrobe",3,0,0,8,0,100,3,0,0,0,0,0,0,0,5,0,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,186,0,0,200,0,0,3,141,0,0,0,1009,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,208,174,0,18,0,0,0,0,0,0,0,3,34,204,0,3,0,3,0,"604021087",0,0,0,0,0,0,5,5,15,0,6,0,0,132,0,5,0,0,0,3,0,0,190,0,0,0,0,0,0,0,0,6
0,7,910,0,335,9,4,4,83,0,0,0,0,195,23,18,0,89,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,71,0,8,0,11,0,0,0,9,0,0,0,868,0,0,18,0,0,0,0,0,0,26,0,102,0,0,297,0,0,0,0,75,0,7,0,211,0,3,0,0,0,0,0,"Tewantin",0,0,0,22,0,105,23,0,0,0,0,0,0,6,9,0,6,9,0,3,38,3,0,0,0,3,3,7,0,0,0,0,0,67,0,0,189,0,0,215,0,0,3,101,0,0,0,1060,0,4,0,5,0,3,0,9,0,0,0,0,0,0,0,9,0,0,4,252,105,4,10,0,0,7,0,0,0,0,15,50,202,0,20,0,7,0,"316051438",0,0,0,0,0,0,0,13,19,0,9,0,0,124,0,12,0,3,0,0,0,0,182,0,0,0,0,0,0,0,3,13
0,0,202,0,72,5,4,0,21,0,0,0,0,68,5,16,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,6,0,0,0,5,0,0,0,365,0,0,0,0,0,0,0,0,0,8,0,81,0,4,62,0,0,0,0,24,0,3,0,68,0,0,0,0,0,0,0,"Peregian Beach - Marcus Beach",0,0,0,21,0,32,25,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,60,0,0,22,0,0,0,64,0,0,0,252,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,40,0,3,0,0,0,3,0,0,0,3,17,83,0,8,0,0,0,"316051543",0,0,0,0,0,0,0,0,3,4,0,0,0,35,0,4,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,19
0,0,134,0,32,3,3,0,18,0,0,0,0,81,4,21,0,30,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,44,0,5,0,7,0,0,0,0,0,0,0,443,0,0,9,0,0,0,0,0,0,4,0,82,0,0,21,0,0,0,0,25,0,4,0,43,0,0,0,0,0,0,0,"Cambooya - Wyreema",0,0,0,11,3,65,23,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,20,0,0,0,78,0,0,0,170,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,35,0,6,0,0,0,0,0,0,0,0,23,77,0,3,0,0,0,"317011445",0,0,0,0,0,0,0,0,0,0,3,0,3,29,0,0,0,0,0,3,0,0,82,0,0,0,0,0,0,0,0,16
0,0,1220,0,309,3,11,15,201,0,0,0,0,163,30,6,0,256,7,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,49,0,4,0,52,0,0,0,10,0,0,0,992,0,0,3,0,0,0,0,0,0,34,0,33,0,4,280,0,0,0,0,105,0,7,0,266,0,3,0,0,0,0,0,"Morphett Vale - East",0,0,0,10,0,231,7,3,0,0,0,0,0,0,18,0,0,12,0,3,41,0,0,0,0,5,3,8,0,0,0,0,0,77,0,0,247,0,0,198,0,0,0,196,0,0,0,1364,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,18,0,0,3,213,282,0,8,0,0,0,0,3,0,0,27,31,174,0,4,0,4,0,"403041084",0,0,0,0,0,0,0,5,8,0,0,0,0,253,0,11,0,13,0,0,0,0,175,0,0,0,0,0,0,0,0,15
